47.55 , 3d:3.78:0.41:-1.67 : 0:0:0 , 0:1.67 , 0:-0.41 , 0:-3.78 , 1:-47.95 , 1:7.43 , 1:-5.56 , 2:-8.98 , 2:-1.02 , 2:-1.02 ,
47.56 , 3d:3.78:0.35:-1.17 : 0:0:0 , 0:1.17 , 0:-0.35 , 0:-3.78 , 1:-58.45 , 1:5.57 , 1:4.38 , 2:-11.30 , 2:-0.46 , 2:-0.46 ,
47.56 , 3d:3.75:0.33:-0.97 : 0:0:0 , 0:0.97 , 0:-0.33 , 0:-3.75 , 1:-61.09 , 1:4.10 , 1:8.32 , 2:-11.52 , 2:-0.74 , 2:-0.74 ,
47.58 , 3d:3.56:0.36:0.56 : 0:0:0 , 0:-0.56 , 0:-0.36 , 0:-3.56 , 1:-63.82 , 1:-3.24 , 1:4.38 , 2:-9.93 , 2:-0.75 , 2:-0.75 ,
47.59 , 3d:3.54:0.37:0.86 : 0:0:0 , 0:-0.86 , 0:-0.37 , 0:-3.54 , 1:-61.85 , 1:-3.72 , 1:4.12 , 2:-10.01 , 2:-0.67 , 2:-0.67 ,
47.59 , 3d:3.53:0.39:1.05 : 0:0:0 , 0:-1.05 , 0:-0.39 , 0:-3.53 , 1:-60.40 , 1:-4.07 , 1:3.48 , 2:-9.86 , 2:-0.70 , 2:-0.70 ,
47.62 , 3d:3.47:0.39:2.44 : 0:0:0 , 0:-2.44 , 0:-0.39 , 0:-3.47 , 1:-43.87 , 1:4.88 , 1:2.31 , 2:-9.65 , 2:-0.99 , 2:-0.99 ,
47.63 , 3d:3.45:0.34:2.78 : 0:0:0 , 0:-2.78 , 0:-0.34 , 0:-3.45 , 1:-41.78 , 1:6.88 , 1:2.98 , 2:-9.67 , 2:-0.91 , 2:-0.91 ,
47.63 , 3d:3.42:0.29:3.11 : 0:0:0 , 0:-3.11 , 0:-0.29 , 0:-3.42 , 1:-42.13 , 1:6.16 , 1:4.17 , 2:-9.60 , 2:-0.75 , 2:-0.75 ,
47.64 , 3d:3.39:0.25:3.38 : 0:0:0 , 0:-3.38 , 0:-0.25 , 0:-3.39 , 1:-42.71 , 1:5.06 , 1:5.60 , 2:-9.59 , 2:-0.84 , 2:-0.84 ,
47.64 , 3d:3.36:0.23:3.58 : 0:0:0 , 0:-3.58 , 0:-0.23 , 0:-3.36 , 1:-43.96 , 1:3.93 , 1:6.44 , 2:-9.65 , 2:-0.83 , 2:-0.83 ,
47.66 , 3d:3.25:0.19:4.28 : 0:0:0 , 0:-4.28 , 0:-0.19 , 0:-3.25 , 1:-53.06 , 1:-0.30 , 1:9.79 , 2:-9.53 , 2:-0.94 , 2:-0.94 ,
47.66 , 3d:3.22:0.20:4.45 : 0:0:0 , 0:-4.45 , 0:-0.20 , 0:-3.22 , 1:-56.33 , 1:-1.81 , 1:10.64 , 2:-9.59 , 2:-0.88 , 2:-0.88 ,
47.67 , 3d:3.16:0.21:4.74 : 0:0:0 , 0:-4.74 , 0:-0.21 , 0:-3.16 , 1:-62.10 , 1:-4.43 , 1:11.86 , 2:-9.61 , 2:-0.83 , 2:-0.83 ,
47.67 , 3d:3.10:0.23:5.06 : 0:0:0 , 0:-5.06 , 0:-0.23 , 0:-3.10 , 1:-68.98 , 1:-7.50 , 1:12.70 , 2:-9.61 , 2:-0.66 , 2:-0.66 ,
47.67 , 3d:3.05:0.26:5.29 : 0:0:0 , 0:-5.29 , 0:-0.26 , 0:-3.05 , 1:-73.75 , 1:-10.13 , 1:13.13 , 2:-9.67 , 2:-0.54 , 2:-0.54 ,
47.68 , 3d:2.98:0.31:5.66 : 0:0:0 , 0:-5.66 , 0:-0.31 , 0:-2.98 , 1:-80.66 , 1:-13.11 , 1:13.67 , 2:-9.66 , 2:-0.45 , 2:-0.45 ,
47.69 , 3d:2.89:0.40:6.21 : 0:0:0 , 0:-6.21 , 0:-0.40 , 0:-2.89 , 1:-89.55 , 1:-15.60 , 1:12.63 , 2:-9.83 , 2:-0.21 , 2:-0.21 ,
47.70 , 3d:2.73:0.59:7.60 : 0:0:0 , 0:-7.60 , 0:-0.59 , 0:-2.73 , 1:-102.16 , 1:-11.69 , 1:4.12 , 2:-10.92 , 2:-0.39 , 2:-0.39 ,
47.71 , 3d:2.72:0.64:8.26 : 0:0:0 , 0:-8.26 , 0:-0.64 , 0:-2.72 , 1:-104.71 , 1:-5.49 , 1:0.61 , 2:-10.04 , 2:0.01 , 2:0.01 ,
47.72 , 3d:2.70:0.68:9.25 : 0:0:0 , 0:-9.25 , 0:-0.68 , 0:-2.70 , 1:-102.05 , 1:-5.17 , 1:1.05 , 2:-9.67 , 2:-0.30 , 2:-0.30 ,
47.72 , 3d:2.68:0.73:10.02 : 0:0:0 , 0:-10.02 , 0:-0.73 , 0:-2.68 , 1:-93.04 , 1:-6.08 , 1:2.95 , 2:-9.99 , 2:-0.70 , 2:-0.70 ,
47.77 , 3d:2.42:0.82:13.05 : 0:0:0 , 0:-13.05 , 0:-0.82 , 0:-2.42 , 1:-57.81 , 1:-5.95 , 1:7.35 , 2:-9.95 , 2:-0.52 , 2:-0.52 ,
47.77 , 3d:2.36:0.84:13.50 : 0:0:0 , 0:-13.50 , 0:-0.84 , 0:-2.36 , 1:-56.17 , 1:-3.53 , 1:6.12 , 2:-9.82 , 2:-0.38 , 2:-0.38 ,
47.84 , 3d:2.41:1.24:16.74 : 0:0:0 , 0:-16.74 , 0:-1.24 , 0:-2.41 , 1:-32.13 , 1:-8.62 , 1:-6.67 , 2:-9.53 , 2:-0.72 , 2:-0.72 ,
47.92 , 3d:2.37:1.83:18.86 : 0:0:0 , 0:-18.86 , 0:-1.83 , 0:-2.37 , 1:-31.49 , 1:-3.55 , 1:2.03 , 2:-9.54 , 2:-0.76 , 2:-0.76 ,
47.95 , 3d:2.17:2.08:20.10 : 0:0:0 , 0:-20.10 , 0:-2.08 , 0:-2.17 , 1:-45.36 , 1:-11.50 , 1:3.60 , 2:-9.63 , 2:-0.66 , 2:-0.66 ,
47.95 , 3d:2.14:2.12:20.32 : 0:0:0 , 0:-20.32 , 0:-2.12 , 0:-2.14 , 1:-46.13 , 1:-10.47 , 1:2.90 , 2:-9.69 , 2:-0.69 , 2:-0.69 ,
47.95 , 3d:2.12:2.15:20.47 : 0:0:0 , 0:-20.47 , 0:-2.15 , 0:-2.12 , 1:-46.66 , 1:-9.61 , 1:2.46 , 2:-9.71 , 2:-0.73 , 2:-0.73 ,
47.96 , 3d:2.09:2.18:20.70 : 0:0:0 , 0:-20.70 , 0:-2.18 , 0:-2.09 , 1:-46.85 , 1:-8.57 , 1:1.86 , 2:-9.77 , 2:-0.77 , 2:-0.77 ,
47.97 , 3d:2.05:2.27:21.30 : 0:0:0 , 0:-21.30 , 0:-2.27 , 0:-2.05 , 1:-47.79 , 1:-6.80 , 1:0.00 , 2:-9.54 , 2:-0.48 , 2:-0.48 ,
47.98 , 3d:2.02:2.32:21.68 : 0:0:0 , 0:-21.68 , 0:-2.32 , 0:-2.02 , 1:-46.92 , 1:-8.01 , 1:2.08 , 2:-9.42 , 2:-0.73 , 2:-0.73 ,
48.00 , 3d:1.93:2.43:22.38 : 0:0:0 , 0:-22.38 , 0:-2.43 , 0:-1.93 , 1:-34.33 , 1:-5.50 , 1:2.47 , 2:-10.08 , 2:-1.11 , 2:-1.11 ,
48.00 , 3d:1.90:2.45:22.58 : 0:0:0 , 0:-22.58 , 0:-2.45 , 0:-1.90 , 1:-29.84 , 1:-4.19 , 1:3.09 , 2:-9.82 , 2:-1.02 , 2:-1.02 ,
48.02 , 3d:1.83:2.47:22.97 : 0:0:0 , 0:-22.97 , 0:-2.47 , 0:-1.83 , 1:-26.13 , 1:-2.18 , 1:6.18 , 2:-9.94 , 2:-0.62 , 2:-0.62 ,
48.03 , 3d:1.77:2.46:23.18 : 0:0:0 , 0:-23.18 , 0:-2.46 , 0:-1.77 , 1:-26.48 , 1:-1.79 , 1:7.83 , 2:-10.01 , 2:-0.73 , 2:-0.73 ,
48.03 , 3d:1.73:2.45:23.32 : 0:0:0 , 0:-23.32 , 0:-2.45 , 0:-1.73 , 1:-27.61 , 1:-1.79 , 1:8.86 , 2:-10.00 , 2:-0.81 , 2:-0.81 ,
48.03 , 3d:1.70:2.45:23.41 : 0:0:0 , 0:-23.41 , 0:-2.45 , 0:-1.70 , 1:-28.83 , 1:-1.89 , 1:9.74 , 2:-10.06 , 2:-0.82 , 2:-0.82 ,
48.06 , 3d:1.35:2.45:24.42 : 0:0:0 , 0:-24.42 , 0:-2.45 , 0:-1.35 , 1:-46.56 , 1:-10.40 , 1:12.60 , 2:-10.05 , 2:-0.48 , 2:-0.48 ,
48.06 , 3d:1.30:2.47:24.57 : 0:0:0 , 0:-24.57 , 0:-2.47 , 0:-1.30 , 1:-49.43 , 1:-12.01 , 1:12.55 , 2:-10.12 , 2:-0.40 , 2:-0.40 ,
48.07 , 3d:1.22:2.50:24.82 : 0:0:0 , 0:-24.82 , 0:-2.50 , 0:-1.22 , 1:-52.66 , 1:-13.58 , 1:12.43 , 2:-10.13 , 2:-0.31 , 2:-0.31 ,
48.09 , 3d:0.96:2.61:25.79 : 0:0:0 , 0:-25.79 , 0:-2.61 , 0:-0.96 , 1:-53.35 , 1:-9.63 , 1:9.18 , 2:-10.04 , 2:-0.43 , 2:-0.43 ,
48.09 , 3d:0.91:2.63:26.04 : 0:0:0 , 0:-26.04 , 0:-2.63 , 0:-0.91 , 1:-50.94 , 1:-7.66 , 1:8.00 , 2:-10.01 , 2:-0.42 , 2:-0.42 ,
48.13 , 3d:0.67:2.67:27.52 : 0:0:0 , 0:-27.52 , 0:-2.67 , 0:-0.67 , 1:-31.01 , 1:-4.69 , 1:4.81 , 2:-9.88 , 2:-0.51 , 2:-0.51 ,
48.13 , 3d:0.64:2.68:27.67 : 0:0:0 , 0:-27.67 , 0:-2.68 , 0:-0.64 , 1:-30.20 , 1:-5.95 , 1:4.44 , 2:-9.92 , 2:-0.42 , 2:-0.42 ,
48.14 , 3d:0.60:2.71:27.86 : 0:0:0 , 0:-27.86 , 0:-2.71 , 0:-0.60 , 1:-29.58 , 1:-7.35 , 1:4.98 , 2:-9.68 , 2:-0.34 , 2:-0.34 ,
48.15 , 3d:0.51:2.76:28.15 : 0:0:0 , 0:-28.15 , 0:-2.76 , 0:-0.51 , 1:-30.45 , 1:-9.84 , 1:5.54 , 2:-9.71 , 2:-0.36 , 2:-0.36 ,
48.15 , 3d:0.45:2.80:28.35 : 0:0:0 , 0:-28.35 , 0:-2.80 , 0:-0.45 , 1:-33.30 , 1:-10.40 , 1:5.42 , 2:-9.63 , 2:-0.16 , 2:-0.16 ,
48.16 , 3d:0.37:2.85:28.63 : 0:0:0 , 0:-28.63 , 0:-2.85 , 0:-0.37 , 1:-36.19 , 1:-10.56 , 1:5.89 , 2:-9.30 , 2:-0.07 , 2:-0.07 ,
48.18 , 3d:0.18:2.98:29.51 : 0:0:0 , 0:-29.51 , 0:-2.98 , 0:-0.18 , 1:-41.87 , 1:-8.18 , 1:3.50 , 2:-9.56 , 2:-0.26 , 2:-0.26 ,
48.19 , 3d:0.12:3.03:29.85 : 0:0:0 , 0:-29.85 , 0:-3.03 , 0:-0.12 , 1:-43.15 , 1:-9.43 , 1:4.00 , 2:-9.39 , 2:-0.21 , 2:-0.21 ,
48.19 , 3d:0.09:3.05:29.99 : 0:0:0 , 0:-29.99 , 0:-3.05 , 0:-0.09 , 1:-43.15 , 1:-10.34 , 1:4.29 , 2:-9.48 , 2:-0.26 , 2:-0.26 ,
48.20 , 3d:0.06:3.07:30.13 : 0:0:0 , 0:-30.13 , 0:-3.07 , 0:-0.06 , 1:-42.98 , 1:-11.27 , 1:4.52 , 2:-9.58 , 2:-0.36 , 2:-0.36 ,
48.22 , 3d:-0.10:3.21:30.87 : 0:0:0 , 0:-30.87 , 0:-3.21 , 0:0.10 , 1:-40.34 , 1:-10.11 , 1:3.42 , 2:-9.57 , 2:-0.32 , 2:-0.32 ,
48.23 , 3d:-0.24:3.32:31.58 : 0:0:0 , 0:-31.58 , 0:-3.32 , 0:0.24 , 1:-34.19 , 1:-8.71 , 1:1.68 , 2:-9.70 , 2:-0.50 , 2:-0.50 ,
48.24 , 3d:-0.27:3.36:31.74 : 0:0:0 , 0:-31.74 , 0:-3.36 , 0:0.27 , 1:-32.89 , 1:-10.24 , 1:0.93 , 2:-9.72 , 2:-0.47 , 2:-0.47 ,
48.25 , 3d:-0.31:3.47:32.05 : 0:0:0 , 0:-32.05 , 0:-3.47 , 0:0.31 , 1:-33.44 , 1:-13.73 , 1:-1.56 , 2:-9.93 , 2:-0.44 , 2:-0.44 ,
48.26 , 3d:-0.37:3.56:32.30 : 0:0:0 , 0:-32.30 , 0:-3.56 , 0:0.37 , 1:-30.27 , 1:-13.61 , 1:0.05 , 2:-10.43 , 2:-0.52 , 2:-0.52 ,
48.26 , 3d:-0.40:3.62:32.45 : 0:0:0 , 0:-32.45 , 0:-3.62 , 0:0.40 , 1:-29.06 , 1:-13.92 , 1:-1.56 , 2:-9.89 , 2:-0.66 , 2:-0.66 ,
48.27 , 3d:-0.42:3.68:32.58 : 0:0:0 , 0:-32.58 , 0:-3.68 , 0:0.42 , 1:-28.92 , 1:-13.06 , 1:-3.28 , 2:-9.37 , 2:-0.50 , 2:-0.50 ,
48.29 , 3d:-0.61:4.03:33.43 : 0:0:0 , 0:-33.43 , 0:-4.03 , 0:0.61 , 1:-30.83 , 1:-14.53 , 1:2.03 , 2:-9.58 , 2:-0.44 , 2:-0.44 ,
48.30 , 3d:-0.64:4.06:33.53 : 0:0:0 , 0:-33.53 , 0:-4.06 , 0:0.64 , 1:-31.76 , 1:-14.37 , 1:2.61 , 2:-9.62 , 2:-0.48 , 2:-0.48 ,
48.31 , 3d:-0.73:4.14:33.79 : 0:0:0 , 0:-33.79 , 0:-4.14 , 0:0.73 , 1:-32.75 , 1:-13.98 , 1:4.60 , 2:-9.70 , 2:-0.58 , 2:-0.58 ,
48.32 , 3d:-0.87:4.22:34.18 : 0:0:0 , 0:-34.18 , 0:-4.22 , 0:0.87 , 1:-35.04 , 1:-12.60 , 1:6.84 , 2:-9.64 , 2:-0.49 , 2:-0.49 ,
48.32 , 3d:-0.91:4.24:34.29 : 0:0:0 , 0:-34.29 , 0:-4.24 , 0:0.91 , 1:-36.16 , 1:-12.66 , 1:7.25 , 2:-9.60 , 2:-0.51 , 2:-0.51 ,
48.34 , 3d:-1.23:4.35:35.14 : 0:0:0 , 0:-35.14 , 0:-4.35 , 0:1.23 , 1:-43.40 , 1:-13.11 , 1:12.41 , 2:-9.65 , 2:-0.52 , 2:-0.52 ,
48.34 , 3d:-1.29:4.36:35.28 : 0:0:0 , 0:-35.28 , 0:-4.36 , 0:1.29 , 1:-44.31 , 1:-12.97 , 1:13.18 , 2:-9.69 , 2:-0.60 , 2:-0.60 ,
48.35 , 3d:-1.35:4.37:35.43 : 0:0:0 , 0:-35.43 , 0:-4.37 , 0:1.35 , 1:-44.59 , 1:-12.21 , 1:14.61 , 2:-9.64 , 2:-0.57 , 2:-0.57 ,
48.37 , 3d:-1.89:4.32:36.60 : 0:0:0 , 0:-36.60 , 0:-4.32 , 0:1.89 , 1:-50.34 , 1:-12.72 , 1:23.12 , 2:-9.68 , 2:-0.51 , 2:-0.51 ,
48.39 , 3d:-2.33:4.24:37.46 : 0:0:0 , 0:-37.46 , 0:-4.24 , 0:2.33 , 1:-53.90 , 1:-12.21 , 1:25.93 , 2:-9.85 , 2:-0.44 , 2:-0.44 ,
48.39 , 3d:-2.56:4.19:37.92 : 0:0:0 , 0:-37.92 , 0:-4.19 , 0:2.56 , 1:-56.43 , 1:-12.57 , 1:26.66 , 2:-9.80 , 2:-0.30 , 2:-0.30 ,
48.41 , 3d:-2.88:4.11:38.60 : 0:0:0 , 0:-38.60 , 0:-4.11 , 0:2.88 , 1:-60.65 , 1:-11.58 , 1:28.66 , 2:-9.73 , 2:-0.32 , 2:-0.32 ,
48.43 , 3d:-3.57:3.82:40.04 : 0:0:0 , 0:-40.04 , 0:-3.82 , 0:3.57 , 1:-65.35 , 1:-8.21 , 1:35.04 , 2:-9.74 , 2:-0.17 , 2:-0.17 ,
48.44 , 3d:-3.97:3.61:40.92 : 0:0:0 , 0:-40.92 , 0:-3.61 , 0:3.97 , 1:-69.01 , 1:-7.46 , 1:30.90 , 2:-10.62 , 2:-0.02 , 2:-0.02 ,
48.48 , 3d:-4.86:3.10:43.51 : 0:0:0 , 0:-43.51 , 0:-3.10 , 0:4.86 , 1:-62.78 , 1:-3.37 , 1:22.31 , 2:-9.90 , 2:0.18 , 2:0.18 ,
48.50 , 3d:-5.18:2.82:44.88 : 0:0:0 , 0:-44.88 , 0:-2.82 , 0:5.18 , 1:-59.90 , 1:1.20 , 1:18.73 , 2:-9.70 , 2:0.39 , 2:0.39 ,
48.50 , 3d:-5.24:2.75:45.16 : 0:0:0 , 0:-45.16 , 0:-2.75 , 0:5.24 , 1:-59.79 , 1:1.31 , 1:18.11 , 2:-9.60 , 2:0.47 , 2:0.47 ,
48.53 , 3d:-5.56:2.43:46.96 : 0:0:0 , 0:-46.96 , 0:-2.43 , 0:5.56 , 1:-54.98 , 1:0.88 , 1:9.76 , 2:-10.37 , 2:0.22 , 2:0.22 ,
48.54 , 3d:-5.58:2.39:47.21 : 0:0:0 , 0:-47.21 , 0:-2.39 , 0:5.58 , 1:-53.62 , 1:3.60 , 1:8.26 , 2:-9.76 , 2:0.44 , 2:0.44 ,
48.55 , 3d:-5.59:2.31:47.69 : 0:0:0 , 0:-47.69 , 0:-2.31 , 0:5.59 , 1:-46.91 , 1:4.68 , 1:5.89 , 2:-9.56 , 2:0.26 , 2:0.26 ,
48.56 , 3d:-5.59:2.27:48.03 : 0:0:0 , 0:-48.03 , 0:-2.27 , 0:5.59 , 1:-41.23 , 1:2.54 , 1:2.20 , 2:-10.15 , 2:0.30 , 2:0.30 ,
48.56 , 3d:-5.59:2.26:48.16 : 0:0:0 , 0:-48.16 , 0:-2.26 , 0:5.59 , 1:-39.55 , 1:2.05 , 1:1.41 , 2:-10.15 , 2:0.25 , 2:0.25 ,
48.58 , 3d:-5.52:2.30:49.02 : 0:0:0 , 0:-49.02 , 0:-2.30 , 0:5.52 , 1:-29.62 , 1:-0.04 , 1:-6.69 , 2:-9.82 , 2:0.20 , 2:0.20 ,
48.63 , 3d:-5.23:2.57:49.91 : 0:0:0 , 0:-49.91 , 0:-2.57 , 0:5.23 , 1:-17.53 , 1:2.53 , 1:-8.84 , 2:-9.44 , 2:0.10 , 2:0.10 ,
48.70 , 3d:-4.98:2.74:51.02 : 0:0:0 , 0:-51.02 , 0:-2.74 , 0:4.98 , 1:-12.95 , 1:8.27 , 1:-5.86 , 2:-9.55 , 2:0.18 , 2:0.18 ,
48.78 , 3d:-4.64:2.50:51.88 : 0:0:0 , 0:-51.88 , 0:-2.50 , 0:4.64 , 1:-7.46 , 1:6.53 , 1:-1.36 , 2:-10.00 , 2:0.24 , 2:0.24 ,
48.79 , 3d:-4.59:2.48:51.94 : 0:0:0 , 0:-51.94 , 0:-2.48 , 0:4.59 , 1:-6.97 , 1:6.13 , 1:-1.71 , 2:-10.10 , 2:0.17 , 2:0.17 ,
48.80 , 3d:-4.58:2.48:51.96 : 0:0:0 , 0:-51.96 , 0:-2.48 , 0:4.58 , 1:-6.57 , 1:5.73 , 1:-1.88 , 2:-10.04 , 2:0.17 , 2:0.17 ,
48.80 , 3d:-4.56:2.47:51.98 : 0:0:0 , 0:-51.98 , 0:-2.47 , 0:4.56 , 1:-6.02 , 1:5.64 , 1:-2.15 , 2:-9.97 , 2:0.16 , 2:0.16 ,
48.80 , 3d:-4.53:2.46:52.00 : 0:0:0 , 0:-52.00 , 0:-2.46 , 0:4.53 , 1:-5.03 , 1:6.05 , 1:-2.52 , 2:-9.93 , 2:0.15 , 2:0.15 ,
48.82 , 3d:-4.43:2.43:52.05 : 0:0:0 , 0:-52.05 , 0:-2.43 , 0:4.43 , 1:-3.62 , 1:7.96 , 1:-2.27 , 2:-9.85 , 2:0.22 , 2:0.22 ,
48.82 , 3d:-4.39:2.41:52.07 : 0:0:0 , 0:-52.07 , 0:-2.41 , 0:4.39 , 1:-4.11 , 1:8.01 , 1:-1.86 , 2:-9.83 , 2:0.16 , 2:0.16 ,
48.83 , 3d:-4.37:2.40:52.08 : 0:0:0 , 0:-52.08 , 0:-2.40 , 0:4.37 , 1:-4.22 , 1:7.87 , 1:-1.63 , 2:-9.84 , 2:0.23 , 2:0.23 ,
48.83 , 3d:-4.35:2.39:52.10 : 0:0:0 , 0:-52.10 , 0:-2.39 , 0:4.35 , 1:-4.49 , 1:7.52 , 1:-1.28 , 2:-9.73 , 2:0.10 , 2:0.10 ,
48.83 , 3d:-4.33:2.38:52.11 : 0:0:0 , 0:-52.11 , 0:-2.38 , 0:4.33 , 1:-4.78 , 1:7.32 , 1:-1.31 , 2:-9.76 , 2:0.16 , 2:0.16 ,
48.86 , 3d:-4.16:2.34:52.34 : 0:0:0 , 0:-52.34 , 0:-2.34 , 0:4.16 , 1:-11.91 , 1:4.83 , 1:-3.63 , 2:-8.92 , 2:0.26 , 2:0.26 ,
48.87 , 3d:-4.13:2.34:52.44 : 0:0:0 , 0:-52.44 , 0:-2.34 , 0:4.13 , 1:-9.62 , 1:1.24 , 1:-2.78 , 2:-9.78 , 2:-0.06 , 2:-0.06 ,
48.88 , 3d:-4.10:2.35:52.53 : 0:0:0 , 0:-52.53 , 0:-2.35 , 0:4.10 , 1:-5.06 , 1:1.34 , 1:-2.21 , 2:-9.29 , 2:-0.10 , 2:-0.10 ,
48.89 , 3d:-4.08:2.36:52.55 : 0:0:0 , 0:-52.55 , 0:-2.36 , 0:4.08 , 1:-3.64 , 1:3.35 , 1:-2.76 , 2:-9.54 , 2:-0.09 , 2:-0.09 ,
48.92 , 3d:-3.98:2.34:52.61 : 0:0:0 , 0:-52.61 , 0:-2.34 , 0:3.98 , 1:-0.27 , 1:3.82 , 1:-1.80 , 2:-9.53 , 2:0.04 , 2:0.04 ,
48.92 , 3d:-3.96:2.34:52.61 : 0:0:0 , 0:-52.61 , 0:-2.34 , 0:3.96 , 1:-1.26 , 1:3.73 , 1:-1.92 , 2:-9.55 , 2:0.13 , 2:0.13 ,
48.93 , 3d:-3.94:2.34:52.62 : 0:0:0 , 0:-52.62 , 0:-2.34 , 0:3.94 , 1:-2.24 , 1:3.12 , 1:-1.95 , 2:-9.62 , 2:0.08 , 2:0.08 ,
48.94 , 3d:-3.93:2.34:52.64 : 0:0:0 , 0:-52.64 , 0:-2.34 , 0:3.93 , 1:-3.44 , 1:1.20 , 1:-1.92 , 2:-9.62 , 2:0.11 , 2:0.11 ,
48.94 , 3d:-3.92:2.35:52.65 : 0:0:0 , 0:-52.65 , 0:-2.35 , 0:3.92 , 1:-3.64 , 1:-0.01 , 1:-2.00 , 2:-9.62 , 2:0.02 , 2:0.02 ,
48.94 , 3d:-3.91:2.35:52.67 : 0:0:0 , 0:-52.67 , 0:-2.35 , 0:3.91 , 1:-3.20 , 1:-0.14 , 1:-1.91 , 2:-9.56 , 2:-0.01 , 2:-0.01 ,
48.95 , 3d:-3.91:2.36:52.68 : 0:0:0 , 0:-52.68 , 0:-2.36 , 0:3.91 , 1:-2.31 , 1:0.07 , 1:-1.92 , 2:-9.63 , 2:-0.02 , 2:-0.02 ,
48.98 , 3d:-3.87:2.31:52.70 : 0:0:0 , 0:-52.70 , 0:-2.31 , 0:3.87 , 1:-0.08 , 1:1.35 , 1:1.59 , 2:-9.81 , 2:-0.04 , 2:-0.04 ,
48.99 , 3d:-3.87:2.30:52.71 : 0:0:0 , 0:-52.71 , 0:-2.30 , 0:3.87 , 1:-0.36 , 1:1.50 , 1:1.59 , 2:-9.89 , 2:0.05 , 2:0.05 ,
48.99 , 3d:-3.87:2.30:52.71 : 0:0:0 , 0:-52.71 , 0:-2.30 , 0:3.87 , 1:-0.42 , 1:1.02 , 1:1.04 , 2:-9.86 , 2:-0.03 , 2:-0.03 ,
49.00 , 3d:-3.87:2.29:52.71 : 0:0:0 , 0:-52.71 , 0:-2.29 , 0:3.87 , 1:-1.38 , 1:-0.24 , 1:0.40 , 2:-9.79 , 2:-0.02 , 2:-0.02 ,
49.00 , 3d:-3.87:2.29:52.72 : 0:0:0 , 0:-52.72 , 0:-2.29 , 0:3.87 , 1:-1.49 , 1:-0.71 , 1:0.09 , 2:-9.81 , 2:-0.06 , 2:-0.06 ,
49.01 , 3d:-3.87:2.29:52.73 : 0:0:0 , 0:-52.73 , 0:-2.29 , 0:3.87 , 1:-1.41 , 1:-0.48 , 1:-0.15 , 2:-9.83 , 2:0.04 , 2:0.04 ,
49.01 , 3d:-3.87:2.30:52.73 : 0:0:0 , 0:-52.73 , 0:-2.30 , 0:3.87 , 1:-1.59 , 1:0.30 , 1:-0.33 , 2:-9.87 , 2:-0.03 , 2:-0.03 ,
49.02 , 3d:-3.86:2.29:52.75 : 0:0:0 , 0:-52.75 , 0:-2.29 , 0:3.86 , 1:-2.71 , 1:1.53 , 1:-0.64 , 2:-9.86 , 2:-0.03 , 2:-0.03 ,
49.04 , 3d:-3.84:2.29:52.82 : 0:0:0 , 0:-52.82 , 0:-2.29 , 0:3.84 , 1:-2.82 , 1:1.67 , 1:-0.82 , 2:-9.83 , 2:0.01 , 2:0.01 ,
49.05 , 3d:-3.83:2.29:52.84 : 0:0:0 , 0:-52.84 , 0:-2.29 , 0:3.83 , 1:-4.51 , 1:1.82 , 1:-0.58 , 2:-9.75 , 2:0.08 , 2:0.08 ,
49.05 , 3d:-3.82:2.29:52.87 : 0:0:0 , 0:-52.87 , 0:-2.29 , 0:3.82 , 1:-5.27 , 1:0.65 , 1:-0.24 , 2:-9.76 , 2:0.11 , 2:0.11 ,
49.06 , 3d:-3.82:2.29:52.88 : 0:0:0 , 0:-52.88 , 0:-2.29 , 0:3.82 , 1:-5.64 , 1:-0.22 , 1:-0.20 , 2:-9.73 , 2:0.04 , 2:0.04 ,
49.06 , 3d:-3.82:2.29:52.91 : 0:0:0 , 0:-52.91 , 0:-2.29 , 0:3.82 , 1:-5.88 , 1:-0.50 , 1:-0.12 , 2:-9.76 , 2:0.09 , 2:0.09 ,
49.07 , 3d:-3.82:2.29:52.95 : 0:0:0 , 0:-52.95 , 0:-2.29 , 0:3.82 , 1:-6.04 , 1:-0.24 , 1:-0.18 , 2:-9.66 , 2:0.07 , 2:0.07 ,
49.07 , 3d:-3.82:2.29:52.98 : 0:0:0 , 0:-52.98 , 0:-2.29 , 0:3.82 , 1:-5.79 , 1:-0.11 , 1:0.15 , 2:-9.71 , 2:0.08 , 2:0.08 ,
49.08 , 3d:-3.82:2.29:52.99 : 0:0:0 , 0:-52.99 , 0:-2.29 , 0:3.82 , 1:-5.65 , 1:0.42 , 1:0.25 , 2:-9.72 , 2:0.05 , 2:0.05 ,
49.11 , 3d:-3.77:2.24:53.22 : 0:0:0 , 0:-53.22 , 0:-2.24 , 0:3.77 , 1:-8.25 , 1:1.70 , 1:0.47 , 2:-9.60 , 2:0.03 , 2:0.03 ,
49.11 , 3d:-3.77:2.23:53.24 : 0:0:0 , 0:-53.24 , 0:-2.23 , 0:3.77 , 1:-8.46 , 1:1.69 , 1:0.76 , 2:-9.61 , 2:0.02 , 2:0.02 ,
49.13 , 3d:-3.78:2.21:53.39 : 0:0:0 , 0:-53.39 , 0:-2.21 , 0:3.78 , 1:-11.11 , 1:0.51 , 1:2.06 , 2:-9.61 , 2:0.00 , 2:0.00 ,
